item_id,brand,brand_type,category
59924,3521,Established,Meat
59925,3100,Established,Meat
59926,56,Local,Packaged Meat
59927,2025,Established,Miscellaneous
59928,3544,Established,Meat
59929,860,Established,Pharmaceutical
59930,481,Established,Natural Products
59931,3546,Established,Meat
59932,4954,Established,Grocery
59933,1666,Established,Grocery
59934,681,Established,Grocery
59935,644,Established,Pharmaceutical
59936,1016,Established,Grocery
59937,4546,Established,"Dairy, Juices & Snacks"
59938,1569,Established,Grocery
59939,1666,Established,Grocery
59940,436,Established,Flowers & Plants
59941,681,Established,Grocery
59942,1475,Established,Natural Products
59943,3546,Established,Meat
59944,5163,Established,Natural Products
59945,4302,Established,Pharmaceutical
59946,56,Local,Packaged Meat
59947,1666,Established,Grocery
59948,1666,Established,Grocery
59949,619,Established,Pharmaceutical
59950,4308,Established,Pharmaceutical
59951,1996,Established,Grocery
59952,39,Established,Grocery
59953,1096,Established,Prepared Food
59954,574,Established,Grocery
59955,908,Established,Grocery
59956,400,Established,"Dairy, Juices & Snacks"
59957,56,Local,Packaged Meat
59958,2871,Established,Salads
59959,3544,Established,Meat
59960,2020,Established,Packaged Meat
59961,4377,Established,Pharmaceutical
59962,4331,Established,Pharmaceutical
59963,984,Established,Packaged Meat
59964,1906,Established,Pharmaceutical
59965,5174,Established,Pharmaceutical
59966,467,Established,Pharmaceutical
59967,1933,Established,Grocery
59968,1088,Established,Grocery
59969,1088,Established,Grocery
59970,1569,Established,Grocery
59971,3551,Established,Meat
59972,1421,Established,Pharmaceutical
59973,467,Established,Pharmaceutical
59974,56,Local,Seafood
59975,56,Local,Packaged Meat
59976,1025,Established,Pharmaceutical
59977,5467,Established,Grocery
59978,4302,Established,Pharmaceutical
59979,332,Established,Grocery
59980,332,Established,Grocery
59981,1677,Established,Grocery
59982,1906,Established,Pharmaceutical
59983,4829,Established,Skin & Hair Care
59984,1073,Established,Flowers & Plants
59985,2457,Established,"Dairy, Juices & Snacks"
59986,582,Established,Natural Products
59987,1096,Established,Prepared Food
59988,619,Established,Pharmaceutical
59989,619,Established,Pharmaceutical
59990,989,Established,Packaged Meat
59991,1096,Established,Prepared Food
59992,209,Established,Grocery
59993,574,Established,Grocery
59994,3521,Established,Meat
59995,3521,Established,Meat
59996,3542,Established,Meat
59997,1666,Established,Grocery
59998,4376,Established,Pharmaceutical
59999,4331,Established,Pharmaceutical
60000,1151,Established,Flowers & Plants
60001,2461,Established,Flowers & Plants
60002,2125,Established,Flowers & Plants
60003,4351,Established,Pharmaceutical
60004,989,Established,Packaged Meat
60005,4302,Established,Pharmaceutical
60006,997,Established,Grocery
60007,997,Established,Grocery
60008,2125,Established,Flowers & Plants
60009,619,Established,Pharmaceutical
60010,1906,Established,Pharmaceutical
60011,2020,Established,Packaged Meat
60012,2457,Established,"Dairy, Juices & Snacks"
60013,1423,Established,Pharmaceutical
60014,1906,Established,Pharmaceutical
60015,4350,Established,Pharmaceutical
60016,400,Established,"Dairy, Juices & Snacks"
60017,1658,Established,Grocery
60018,436,Established,Flowers & Plants
60019,537,Established,Flowers & Plants
60020,1073,Established,Flowers & Plants
60021,644,Established,Pharmaceutical
60022,56,Local,Packaged Meat
60023,619,Established,Pharmaceutical
60024,1906,Established,Pharmaceutical
60025,4308,Established,Pharmaceutical
60026,4302,Established,Pharmaceutical
60027,4830,Established,Pharmaceutical
60028,5319,Established,Pharmaceutical
60029,467,Established,Pharmaceutical
60030,5005,Established,Pharmaceutical
60031,1073,Established,Flowers & Plants
60032,3100,Established,Meat
60033,3555,Established,Meat
60034,3540,Established,Meat
60035,4476,Established,Packaged Meat
60036,39,Established,Grocery
60037,5254,Established,Grocery
60038,1134,Established,Grocery
60039,2157,Established,Packaged Meat
60040,3551,Established,Meat
60041,89,Established,Grocery
60042,3540,Established,Meat
60043,1666,Established,Grocery
60044,4186,Established,Meat
60045,537,Established,Flowers & Plants
60046,582,Established,Natural Products
60047,2461,Established,Flowers & Plants
60048,3542,Established,Meat
60049,3542,Established,Meat
60050,1041,Established,Pharmaceutical
60051,1118,Established,Pharmaceutical
60052,3513,Established,Meat
60053,3551,Established,Meat
60054,1475,Established,Natural Products
60055,1041,Established,Pharmaceutical
60056,56,Local,Seafood
60057,56,Local,Seafood
60058,619,Established,Pharmaceutical
60059,4302,Established,Pharmaceutical
60060,56,Local,Seafood
60061,2461,Established,Flowers & Plants
60062,619,Established,Pharmaceutical
60063,1906,Established,Pharmaceutical
60064,5174,Established,Pharmaceutical
60065,4638,Established,Pharmaceutical
60066,1088,Established,Grocery
60067,487,Established,Grocery
60068,4700,Established,Natural Products
60069,997,Established,Grocery
60070,619,Established,Pharmaceutical
60071,1906,Established,Pharmaceutical
60072,5358,Established,Pharmaceutical
60073,3544,Established,Meat
60074,1470,Established,Pharmaceutical
60075,4351,Established,Pharmaceutical
60076,619,Established,Pharmaceutical
60077,4700,Established,Meat
60078,619,Established,Pharmaceutical
60079,4346,Established,Pharmaceutical
60080,1569,Established,Grocery
60081,3540,Established,Meat
60082,5319,Established,Pharmaceutical
60083,1408,Established,Pharmaceutical
60084,1492,Established,Flowers & Plants
60085,2461,Established,Flowers & Plants
60086,132,Established,Grocery
60087,3559,Established,Meat
60088,3560,Established,Meat
60089,989,Established,Packaged Meat
60090,989,Established,Packaged Meat
60091,2457,Established,"Dairy, Juices & Snacks"
60092,1533,Established,Pharmaceutical
60093,619,Established,Pharmaceutical
60094,467,Established,Pharmaceutical
60095,255,Established,Grocery
60096,1666,Established,Grocery
60097,1118,Established,Pharmaceutical
60098,2461,Established,Flowers & Plants
60099,1470,Established,Pharmaceutical
60100,1906,Established,Pharmaceutical
60101,908,Established,Grocery
60102,400,Established,"Dairy, Juices & Snacks"
60103,3559,Established,Meat
60104,436,Established,Flowers & Plants
60105,619,Established,Pharmaceutical
60106,1025,Established,Pharmaceutical
60107,1906,Established,Pharmaceutical
60108,619,Established,Pharmaceutical
60109,619,Established,Pharmaceutical
60110,4346,Established,Pharmaceutical
60111,619,Established,Pharmaceutical
60112,1906,Established,Pharmaceutical
60113,1558,Established,Grocery
60114,487,Established,Grocery
60115,1041,Established,Pharmaceutical
60116,169,Established,Pharmaceutical
60117,4255,Established,Seafood
60118,4362,Established,Pharmaceutical
60119,935,Established,Bakery
60120,808,Local,Pharmaceutical
60121,808,Local,Pharmaceutical
60122,935,Established,Bakery
60123,935,Established,Bakery
60124,1124,Established,Grocery
60125,1821,Established,Pharmaceutical
60126,5023,Established,Pharmaceutical
60127,1936,Established,Pharmaceutical
60128,1941,Established,Pharmaceutical
60129,2020,Established,Packaged Meat
60130,1278,Established,Packaged Meat
60131,5023,Established,Pharmaceutical
60132,5023,Established,Pharmaceutical
60133,2011,Established,Packaged Meat
60134,2266,Established,Grocery
60135,2149,Established,Grocery
60136,2149,Established,Grocery
60137,212,Established,Grocery
60138,582,Established,Natural Products
60139,808,Local,Pharmaceutical
60140,808,Local,Pharmaceutical
60141,808,Local,Pharmaceutical
60142,4739,Established,Pharmaceutical
60143,4878,Established,Miscellaneous
60144,1852,Established,Natural Products
60145,5292,Established,Pharmaceutical
60146,2833,Established,Flowers & Plants
60147,3452,Established,Prepared Food
60148,4256,Established,Seafood
60149,597,Established,Pharmaceutical
60150,1996,Established,Grocery
60151,2420,Established,Pharmaceutical
60152,56,Local,Grocery
60153,446,Established,Natural Products
60154,524,Established,Grocery
60155,808,Local,Pharmaceutical
60156,789,Established,"Dairy, Juices & Snacks"
60157,808,Local,Pharmaceutical
60158,1508,Established,Pharmaceutical
60159,1675,Established,Pharmaceutical
60160,1508,Established,Pharmaceutical
60161,5226,Established,"Dairy, Juices & Snacks"
60162,2168,Established,Pharmaceutical
60163,5226,Established,"Dairy, Juices & Snacks"
60164,5474,Established,Grocery
60165,56,Local,Pharmaceutical
60166,4075,Established,Meat
60167,4095,Established,Meat
60168,4170,Established,Meat
60169,4257,Established,Seafood
60170,597,Established,Pharmaceutical
60171,56,Local,Pharmaceutical
60172,56,Local,Grocery
60173,158,Established,Pharmaceutical
60174,597,Established,Pharmaceutical
60175,644,Established,Pharmaceutical
60176,686,Established,Pharmaceutical
60177,686,Established,Pharmaceutical
60178,4412,Established,Pharmaceutical
60179,789,Established,"Dairy, Juices & Snacks"
60180,816,Local,Pharmaceutical
60181,1721,Established,Pharmaceutical
60182,5031,Established,Pharmaceutical
60183,4546,Established,"Dairy, Juices & Snacks"
60184,1721,Established,Pharmaceutical
60185,1088,Established,Grocery
60186,1442,Established,Grocery
60187,997,Established,Grocery
60188,56,Local,Prepared Food
60189,56,Local,Prepared Food
60190,56,Local,Prepared Food
60191,446,Established,Grocery
60192,1149,Established,Pharmaceutical
60193,901,Established,Pharmaceutical
60194,1149,Established,Pharmaceutical
60195,1690,Established,Grocery
60196,1690,Established,Grocery
60197,1690,Established,Grocery
60198,971,Established,Grocery
60199,971,Established,Grocery
60200,893,Established,Grocery
60201,1149,Established,Pharmaceutical
60202,2400,Established,Pharmaceutical
60203,4605,Established,Pharmaceutical
60204,4605,Established,Pharmaceutical
60205,323,Established,Skin & Hair Care
60206,644,Established,Pharmaceutical
60207,644,Established,Pharmaceutical
60208,4455,Established,Pharmaceutical
60209,4700,Established,Flowers & Plants
60210,5408,Established,Grocery
60211,4703,Established,Pharmaceutical
60212,2149,Established,Grocery
60213,5074,Established,Pharmaceutical
60214,4700,Established,Packaged Meat
60215,1808,Established,Grocery
60216,971,Established,Grocery
60217,56,Local,Grocery
60218,56,Local,Grocery
60219,619,Established,Pharmaceutical
60220,673,Established,Grocery
60221,673,Established,Grocery
60222,5023,Established,Pharmaceutical
60223,56,Local,Grocery
60224,56,Local,Grocery
60225,619,Established,Pharmaceutical
60226,2027,Established,Pharmaceutical
60227,4700,Established,Grocery
60228,644,Established,Pharmaceutical
60229,2027,Established,Pharmaceutical
60230,80,Established,Pharmaceutical
60231,4700,Established,Packaged Meat
60232,2149,Established,Grocery
60233,2299,Established,Pharmaceutical
60234,673,Established,Grocery
60235,446,Established,Grocery
60236,619,Established,Pharmaceutical
60237,56,Local,Grocery
60238,619,Established,Pharmaceutical
60239,56,Local,Grocery
60240,914,Established,Grocery
60241,1884,Established,Grocery
60242,3479,Established,Prepared Food
60243,119,Established,Grocery
60244,56,Local,Grocery
60245,56,Local,Grocery
60246,475,Established,Grocery
60247,673,Established,Grocery
60248,2384,Established,Pharmaceutical
60249,2384,Established,Pharmaceutical
60250,142,Established,Natural Products
60251,142,Established,Natural Products
60252,142,Established,Natural Products
60253,5408,Established,Grocery
60254,4700,Established,"Dairy, Juices & Snacks"
60255,5408,Established,Grocery
60256,450,Established,Pharmaceutical
60257,1183,Established,Grocery
60258,4700,Established,Grocery
60259,1118,Established,Pharmaceutical
60260,1463,Established,Grocery
60261,946,Established,Grocery
60262,56,Local,Pharmaceutical
60263,142,Established,Natural Products
60264,142,Established,Natural Products
60265,1945,Established,Pharmaceutical
60266,487,Established,Grocery
60267,2149,Established,Grocery
60268,141,Established,Grocery
60269,673,Established,Grocery
60270,813,Established,Grocery
60271,1463,Established,Grocery
60272,673,Established,Grocery
60273,2027,Established,Pharmaceutical
60274,505,Established,Pharmaceutical
60275,119,Established,Grocery
60276,141,Established,Grocery
60277,311,Established,Pharmaceutical
60278,562,Established,Skin & Hair Care
60279,619,Established,Pharmaceutical
60280,971,Established,Grocery
60281,2455,Established,Pharmaceutical
60282,1821,Established,Pharmaceutical
60283,1945,Established,Pharmaceutical
60284,1183,Established,Grocery
60285,1945,Established,Pharmaceutical
60286,1945,Established,Pharmaceutical
60287,4705,Established,Flowers & Plants
60288,57,Established,Pharmaceutical
60289,57,Established,Pharmaceutical
60290,619,Established,Pharmaceutical
60291,1639,Established,Grocery
60292,56,Local,Grocery
60293,56,Local,Grocery
60294,2388,Established,Pharmaceutical
60295,3459,Established,Prepared Food
60296,2384,Established,Pharmaceutical
60297,2027,Established,Pharmaceutical
60298,2027,Established,Pharmaceutical
60299,2149,Established,Grocery
60300,467,Established,Pharmaceutical
60301,1463,Established,Grocery
60302,1457,Established,Pharmaceutical
60303,673,Established,Grocery
60304,1423,Established,Pharmaceutical
60305,487,Established,Grocery
60306,673,Established,Grocery
60307,673,Established,Grocery
60308,56,Local,Pharmaceutical
60309,4705,Established,Flowers & Plants
60310,56,Local,Grocery
60311,714,Established,Grocery
60312,1463,Established,Grocery
60313,619,Established,Pharmaceutical
60314,4700,Established,Packaged Meat
60315,1945,Established,Pharmaceutical
60316,56,Local,Grocery
60317,673,Established,Grocery
60318,2299,Established,Pharmaceutical
60319,56,Local,Grocery
60320,56,Local,Grocery
60321,475,Established,Grocery
60322,673,Established,Grocery
60323,673,Established,Grocery
60324,2384,Established,Pharmaceutical
60325,5117,Established,Bakery
60326,4700,Established,Packaged Meat
60327,2299,Established,Pharmaceutical
60328,673,Established,Grocery
60329,119,Established,Grocery
60330,56,Local,Grocery
60331,1133,Established,Pharmaceutical
60332,5160,Established,Pharmaceutical
60333,2299,Established,Pharmaceutical
60334,56,Local,Grocery
60335,673,Established,Grocery
60336,56,Local,Grocery
60337,57,Established,Pharmaceutical
60338,1278,Established,Packaged Meat
60339,1463,Established,Grocery
60340,140,Established,"Dairy, Juices & Snacks"
60341,2461,Established,Flowers & Plants
60342,673,Established,Grocery
60343,673,Established,Grocery
60344,46,Established,Pharmaceutical
60345,505,Established,Pharmaceutical
60346,1639,Established,Grocery
60347,56,Local,Grocery
60348,56,Local,Grocery
60349,562,Established,Skin & Hair Care
60350,394,Established,Pharmaceutical
60351,2461,Established,Flowers & Plants
60352,46,Established,Pharmaceutical
60353,56,Local,Grocery
60354,119,Established,Grocery
60355,56,Local,Grocery
60356,2024,Established,Grocery
60357,2287,Established,Grocery
60358,57,Established,Pharmaceutical
60359,141,Established,Grocery
60360,2384,Established,Pharmaceutical
60361,5,Established,Grocery
60362,864,Established,Grocery
60363,673,Established,Grocery
60364,673,Established,Grocery
60365,619,Established,Pharmaceutical
60366,619,Established,Pharmaceutical
60367,673,Established,Grocery
60368,56,Local,Grocery
60369,487,Established,Grocery
60370,446,Established,Grocery
60371,1183,Established,Grocery
60372,56,Local,Grocery
60373,673,Established,Grocery
60374,673,Established,Grocery
60375,673,Established,Grocery
60376,1183,Established,Grocery
60377,997,Established,Grocery
60378,673,Established,Grocery
60379,997,Established,Grocery
60380,56,Local,Grocery
60381,56,Local,Grocery
60382,813,Established,Grocery
60383,946,Established,Grocery
60384,997,Established,Grocery
60385,673,Established,Grocery
60386,4529,Established,Bakery
60387,5084,Established,Bakery
60388,762,Established,Bakery
60389,673,Established,Grocery
60390,89,Established,Grocery
60391,686,Established,Grocery
60392,1788,Established,Pharmaceutical
60393,56,Local,Grocery
60394,56,Local,Grocery
60395,56,Local,Grocery
60396,89,Established,Grocery
60397,2484,Established,Grocery
60398,212,Established,Grocery
60399,4074,Established,Meat
60400,597,Established,Pharmaceutical
60401,597,Established,Pharmaceutical
60402,644,Established,Pharmaceutical
60403,644,Established,Pharmaceutical
60404,56,Local,Pharmaceutical
60405,182,Established,Pharmaceutical
60406,4094,Established,Meat
60407,4095,Established,Meat
60408,4097,Established,Meat
60409,597,Established,Pharmaceutical
60410,686,Established,Pharmaceutical
60411,686,Established,Pharmaceutical
60412,686,Established,Pharmaceutical
60413,686,Established,Pharmaceutical
60414,686,Established,Pharmaceutical
60415,686,Established,Pharmaceutical
60416,686,Established,Pharmaceutical
60417,686,Established,Pharmaceutical
60418,4412,Established,Pharmaceutical
60419,808,Local,Pharmaceutical
60420,808,Local,Pharmaceutical
60421,808,Local,Pharmaceutical
60422,1,Established,Natural Products
60423,4634,Established,Pharmaceutical
60424,1252,Established,Pharmaceutical
60425,686,Established,Pharmaceutical
60426,686,Established,Pharmaceutical
60427,686,Established,Pharmaceutical
60428,4412,Established,Pharmaceutical
60429,808,Local,Pharmaceutical
60430,816,Local,Pharmaceutical
60431,816,Local,Pharmaceutical
60432,1092,Established,Pharmaceutical
60433,4594,Established,Pharmaceutical
60434,4594,Established,Pharmaceutical
60435,4630,Established,Pharmaceutical
60436,4701,Established,Pharmaceutical
60437,1258,Established,Pharmaceutical
60438,1533,Established,Pharmaceutical
60439,1564,Established,Miscellaneous
60440,5031,Established,Pharmaceutical
60441,1941,Established,Pharmaceutical
60442,5191,Established,Pharmaceutical
60443,5179,Established,Pharmaceutical
60444,5179,Established,Pharmaceutical
60445,5252,Established,Natural Products
60446,158,Established,Pharmaceutical
60447,4076,Established,Meat
60448,4098,Established,Meat
60449,4169,Established,Meat
60450,4170,Established,Meat
60451,4258,Established,Seafood
60452,4075,Established,Meat
60453,4168,Established,Meat
60454,4169,Established,Meat
60455,4170,Established,Meat
60456,644,Established,Pharmaceutical
60457,686,Established,Pharmaceutical
60458,686,Established,Pharmaceutical
60459,771,Established,Pharmaceutical
60460,808,Local,Pharmaceutical
60461,808,Local,Pharmaceutical
60462,816,Local,Pharmaceutical
60463,4594,Established,Pharmaceutical
60464,816,Local,Pharmaceutical
60465,1051,Established,Pharmaceutical
60466,1411,Established,Pharmaceutical
60467,5031,Established,Pharmaceutical
60468,2017,Established,Pharmaceutical
60469,5163,Established,Natural Products
60470,5144,Established,Pharmaceutical
60471,597,Established,Pharmaceutical
60472,808,Local,Pharmaceutical
60473,292,Established,Flowers & Plants
60474,4073,Established,Meat
60475,4300,Established,Pharmaceutical
60476,4577,Established,Prepared Food
60477,1720,Established,Pharmaceutical
60478,4594,Established,Pharmaceutical
60479,4701,Established,Pharmaceutical
60480,4902,Established,Pharmaceutical
60481,1720,Established,Pharmaceutical
60482,5031,Established,Pharmaceutical
60483,1941,Established,Pharmaceutical
60484,1236,Established,Pharmaceutical
60485,98,Established,Grocery
60486,292,Established,Pharmaceutical
60487,446,Established,Natural Products
60488,4097,Established,Meat
60489,4098,Established,Meat
60490,4369,Established,Pharmaceutical
60491,597,Established,Pharmaceutical
60492,816,Local,Pharmaceutical
60493,1247,Established,Pharmaceutical
60494,1941,Established,Pharmaceutical
60495,5324,Established,Pharmaceutical
60496,56,Local,Natural Products
60497,686,Established,Pharmaceutical
60498,771,Established,Pharmaceutical
60499,808,Local,Pharmaceutical
60500,1941,Established,Pharmaceutical
60501,5179,Established,Pharmaceutical
60502,4461,Established,Prepared Food
60503,2157,Established,Packaged Meat
60504,2420,Established,Pharmaceutical
60505,56,Local,Grocery
60506,56,Local,Packaged Meat
60507,4076,Established,Meat
60508,4368,Established,Pharmaceutical
60509,575,Established,Pharmaceutical
60510,808,Local,Pharmaceutical
60511,4605,Established,Pharmaceutical
60512,4700,Established,Prepared Food
60513,4700,Established,Prepared Food
60514,4700,Established,Natural Products
60515,997,Established,Grocery
60516,997,Established,Grocery
60517,1411,Established,Pharmaceutical
60518,1487,Established,Natural Products
60519,1936,Established,Pharmaceutical
60520,2157,Established,Seafood
60521,56,Local,Packaged Meat
60522,141,Established,Grocery
60523,529,Established,Natural Products
60524,529,Established,Natural Products
60525,4362,Established,Pharmaceutical
60526,56,Local,Packaged Meat
60527,3849,Established,Seafood
60528,4096,Established,Meat
60529,4534,Established,Grocery
60530,920,Established,Pharmaceutical
60531,967,Established,Grocery
60532,1411,Established,Pharmaceutical
60533,4903,Established,Flowers & Plants
60534,1675,Established,Pharmaceutical
60535,1675,Established,Pharmaceutical
60536,1941,Established,Pharmaceutical
60537,2420,Established,Pharmaceutical
60538,2164,Established,Alcohol
60539,2311,Established,Grocery
60540,56,Local,Packaged Meat
60541,4700,Established,Bakery
60542,1878,Established,Pharmaceutical
60543,5017,Established,Pharmaceutical
60544,74,Established,Grocery
60545,4700,Established,"Dairy, Juices & Snacks"
60546,2033,Established,Pharmaceutical
60547,1266,Established,Pharmaceutical
60548,456,Established,Pharmaceutical
60549,1878,Established,Pharmaceutical
60550,4919,Established,Pharmaceutical
60551,1266,Established,Pharmaceutical
60552,74,Established,Grocery
60553,2033,Established,Pharmaceutical
60554,4376,Established,Pharmaceutical
60555,2157,Established,Packaged Meat
60556,4705,Established,Pharmaceutical
60557,56,Local,Grocery
60558,4705,Established,Pharmaceutical
60559,487,Established,Grocery
60560,487,Established,Grocery
60561,4168,Established,Meat
60562,5208,Established,Pharmaceutical
60563,1878,Established,Pharmaceutical
60564,594,Established,Pharmaceutical
60565,920,Established,Pharmaceutical
60566,920,Established,Pharmaceutical
60567,4169,Established,Meat
60568,391,Established,Pharmaceutical
60569,487,Established,Grocery
60570,2033,Established,Pharmaceutical
60571,1087,Established,Pharmaceutical
60572,5208,Established,Pharmaceutical
60573,5208,Established,Pharmaceutical
60574,4169,Established,Meat
60575,594,Established,Pharmaceutical
60576,594,Established,Pharmaceutical
60577,552,Established,Pharmaceutical
60578,1756,Established,Pharmaceutical
60579,808,Local,Pharmaceutical
60580,4700,Established,Bakery
60581,808,Local,Pharmaceutical
60582,5099,Established,Pharmaceutical
60583,5099,Established,Pharmaceutical
60584,2033,Established,Pharmaceutical
60585,1941,Established,Pharmaceutical
60586,796,Established,Pharmaceutical
60587,1236,Established,Pharmaceutical
60588,450,Established,Pharmaceutical
60589,4684,Established,Pharmaceutical
60590,483,Established,Pharmaceutical
60591,2033,Established,Pharmaceutical
60592,1941,Established,Pharmaceutical
60593,222,Established,Pharmaceutical
60594,222,Established,Pharmaceutical
60595,545,Established,Pharmaceutical
60596,5347,Established,Pharmaceutical
60597,1617,Established,Pharmaceutical
60598,5099,Established,Pharmaceutical
60599,737,Established,Pharmaceutical
60600,56,Local,Packaged Meat
60601,4605,Established,Pharmaceutical
60602,1533,Established,Pharmaceutical
60603,441,Established,Pharmaceutical
60604,1947,Established,Pharmaceutical
60605,1947,Established,Pharmaceutical
60606,2457,Established,"Dairy, Juices & Snacks"
60607,2457,Established,"Dairy, Juices & Snacks"
60608,4700,Established,Bakery
60609,976,Established,Pharmaceutical
60610,644,Established,Pharmaceutical
60611,1941,Established,Pharmaceutical
60612,4605,Established,Pharmaceutical
60613,1838,Established,Pharmaceutical
60614,808,Local,Pharmaceutical
60615,5099,Established,Pharmaceutical
60616,5347,Established,Pharmaceutical
60617,584,Established,Grocery
60618,1762,Established,Pharmaceutical
60619,4700,Established,Bakery
60620,1865,Established,Pharmaceutical
60621,5347,Established,Pharmaceutical
60622,1720,Established,Pharmaceutical
60623,552,Established,Pharmaceutical
60624,4073,Established,Meat
60625,4096,Established,Meat
60626,4700,Established,Bakery
60627,808,Local,Pharmaceutical
60628,997,Established,Grocery
60629,1941,Established,Pharmaceutical
60630,2457,Established,"Dairy, Juices & Snacks"
60631,808,Local,Pharmaceutical
60632,4700,Established,Prepared Food
60633,1087,Established,Pharmaceutical
60634,4634,Established,Pharmaceutical
60635,4763,Established,Bakery
60636,1947,Established,Pharmaceutical
60637,4460,Established,Pharmaceutical
60638,17,Established,Pharmaceutical
60639,5237,Established,Pharmaceutical
60640,56,Local,Grocery
60641,795,Established,Grocery
60642,1266,Established,Grocery
60643,5184,Established,Pharmaceutical
60644,487,Established,Grocery
60645,69,Established,Pharmaceutical
60646,4095,Established,Meat
60647,1947,Established,Pharmaceutical
60648,2457,Established,"Dairy, Juices & Snacks"
60649,5099,Established,Pharmaceutical
60650,997,Established,Grocery
60651,4076,Established,Meat
60652,4168,Established,Meat
60653,808,Local,Pharmaceutical
60654,2033,Established,Pharmaceutical
60655,56,Local,Packaged Meat
60656,1135,Established,Pharmaceutical
60657,816,Local,Pharmaceutical
60658,5099,Established,Pharmaceutical
60659,4700,Established,Prepared Food
60660,997,Established,Grocery
60661,1266,Established,Grocery
60662,1266,Established,Pharmaceutical
60663,4260,Established,Seafood
60664,5099,Established,Pharmaceutical
60665,56,Local,Grocery
60666,523,Established,Pharmaceutical
60667,4700,Established,Natural Products
60668,485,Established,Pharmaceutical
60669,5099,Established,Pharmaceutical
60670,5099,Established,Pharmaceutical
60671,5324,Established,Pharmaceutical
60672,5184,Established,Pharmaceutical
60673,991,Established,Pharmaceutical
60674,987,Established,Pharmaceutical
60675,5099,Established,Pharmaceutical
60676,5099,Established,Pharmaceutical
60677,5099,Established,Pharmaceutical
60678,2136,Established,Pharmaceutical
60679,5237,Established,Pharmaceutical
60680,795,Established,Grocery
60681,2132,Established,Pharmaceutical
60682,808,Local,Pharmaceutical
60683,5099,Established,Pharmaceutical
60684,5099,Established,Pharmaceutical
60685,816,Local,Pharmaceutical
60686,5314,Established,Pharmaceutical
60687,4094,Established,Meat
60688,885,Established,Skin & Hair Care
60689,1612,Established,Grocery
60690,1266,Established,Pharmaceutical
60691,1266,Established,Pharmaceutical
60692,2420,Established,Pharmaceutical
60693,4260,Established,Seafood
60694,5099,Established,Pharmaceutical
60695,686,Established,Pharmaceutical
60696,56,Local,Packaged Meat
60697,56,Local,Packaged Meat
60698,619,Established,Pharmaceutical
60699,1838,Established,Pharmaceutical
60700,2057,Established,Pharmaceutical
60701,17,Established,Pharmaceutical
60702,17,Established,Pharmaceutical
60703,17,Established,Pharmaceutical
60704,2132,Established,Pharmaceutical
60705,4832,Established,Pharmaceutical
60706,69,Established,Pharmaceutical
60707,69,Established,Pharmaceutical
60708,920,Established,Pharmaceutical
60709,5099,Established,Pharmaceutical
60710,5099,Established,Pharmaceutical
60711,4700,Established,Prepared Food
60712,17,Established,Pharmaceutical
60713,1947,Established,Pharmaceutical
60714,487,Established,Grocery
60715,1941,Established,Pharmaceutical
60716,1947,Established,Pharmaceutical
60717,1947,Established,Pharmaceutical
60718,17,Established,Pharmaceutical
60719,1906,Established,Pharmaceutical
60720,1906,Established,Pharmaceutical
60721,4170,Established,Meat
60722,1941,Established,Pharmaceutical
60723,1266,Established,Pharmaceutical
60724,4259,Established,Seafood
60725,584,Established,Grocery
60726,808,Local,Pharmaceutical
60727,808,Local,Pharmaceutical
60728,4073,Established,Meat
60729,920,Established,Pharmaceutical
60730,4763,Established,Bakery
60731,4256,Established,Seafood
60732,5184,Established,Pharmaceutical
60733,5124,Established,Pharmaceutical
60734,523,Established,Pharmaceutical
60735,619,Established,Pharmaceutical
60736,523,Established,Pharmaceutical
60737,816,Local,Pharmaceutical
60738,1266,Established,Pharmaceutical
60739,4260,Established,Seafood
60740,4254,Established,Seafood
60741,4259,Established,Seafood
60742,5347,Established,Pharmaceutical
60743,5347,Established,Pharmaceutical
60744,5347,Established,Pharmaceutical
60745,997,Established,Grocery
60746,89,Established,Grocery
60747,1906,Established,Pharmaceutical
60748,4094,Established,Meat
60749,17,Established,Pharmaceutical
60750,17,Established,Pharmaceutical
60751,4705,Established,Pharmaceutical
60752,863,Established,Grocery
60753,808,Local,Pharmaceutical
60754,808,Local,Pharmaceutical
60755,5184,Established,Pharmaceutical
60756,816,Local,Pharmaceutical
60757,4076,Established,Meat
60758,4098,Established,Meat
60759,770,Established,Pharmaceutical
60760,816,Local,Pharmaceutical
60761,1252,Established,Pharmaceutical
60762,4171,Established,Meat
60763,56,Local,Grocery
60764,816,Local,Pharmaceutical
60765,1266,Established,Pharmaceutical
60766,4259,Established,Seafood
60767,942,Established,Pharmaceutical
60768,5347,Established,Pharmaceutical
60769,4259,Established,Seafood
60770,102,Established,Pharmaceutical
60771,2457,Established,"Dairy, Juices & Snacks"
60772,1947,Established,Pharmaceutical
60773,2457,Established,"Dairy, Juices & Snacks"
60774,17,Established,Pharmaceutical
60775,997,Established,Grocery
60776,1860,Established,Pharmaceutical
60777,876,Established,Seafood
60778,56,Local,Grocery
60779,56,Local,Grocery
60780,770,Established,Pharmaceutical
60781,816,Local,Pharmaceutical
60782,1860,Established,Pharmaceutical
60783,5184,Established,Pharmaceutical
60784,4412,Established,Pharmaceutical
60785,686,Established,Pharmaceutical
60786,971,Established,Grocery
60787,1088,Established,Grocery
60788,4594,Established,Pharmaceutical
60789,56,Local,Prepared Food
60790,56,Local,Grocery
60791,56,Local,Grocery
60792,459,Established,Grocery
