id,campaign_id,coupon_id,customer_id,redemption_status
99530,4,803,7,0
99531,13,146,430,0
99533,8,911,108,0
99534,28,853,401,0
99537,8,85,194,0
99539,13,111,375,0
99540,8,292,210,0
99543,8,1000,755,0
99546,8,285,66,0
99547,8,919,1482,0
99548,30,409,1328,0
99549,8,293,543,0
99550,8,288,1539,0
99552,13,758,1486,0
99553,26,353,1418,0
99554,13,159,1409,0
99555,13,517,1552,0
99556,13,124,1418,0
99557,30,276,675,0
99560,3,401,67,0
99563,8,902,273,0
99564,7,392,866,0
99567,13,157,1533,0
99568,30,426,973,0
99569,8,1045,1534,0
99570,8,744,1268,0
99571,13,150,537,0
99572,8,740,316,0
99576,26,609,927,0
99578,30,371,175,0
99579,9,287,1410,0
99580,26,1030,449,0
99582,13,1083,678,0
99585,12,819,264,0
99586,8,808,1315,0
99587,13,1056,1484,0
99588,12,526,621,0
99589,13,1047,110,0
99593,11,1012,301,0
99595,10,662,1529,0
99597,1,312,63,0
99598,8,658,1122,0
99600,13,909,362,0
99602,30,1074,1121,0
99604,8,733,1560,0
99607,8,92,309,0
99615,8,82,1170,0
99621,13,130,787,0
99622,13,951,106,0
99623,8,473,353,0
99624,8,1000,1450,0
99625,29,975,865,0
99626,30,382,135,0
99627,9,19,44,0
99628,30,468,1215,0
99629,8,806,1362,0
99630,13,995,770,0
99632,13,888,360,0
99636,13,22,200,0
99637,26,610,164,0
99638,8,581,469,0
99639,8,920,1430,0
99640,13,157,1367,0
99641,26,583,245,0
99642,10,431,625,0
99644,9,691,71,0
99645,8,981,980,0
99647,8,537,424,0
99652,8,56,900,0
99653,12,1075,545,0
99658,11,1099,1504,0
99660,8,585,193,0
99667,13,143,948,0
99668,13,960,1574,1
99669,13,117,1183,0
99670,8,61,762,0
99671,8,915,3,0
99672,13,154,69,0
99673,8,537,1232,0
99674,8,447,120,0
99677,29,418,81,0
99684,8,627,966,0
99685,8,470,654,0
99686,5,663,686,0
99687,8,296,609,0
99688,11,980,446,0
99689,8,585,1536,0
99690,8,979,1309,0
99692,13,120,268,0
99693,13,156,82,0
99694,9,635,1333,0
99696,4,895,571,0
99698,13,167,380,0
99699,13,885,379,0
99700,13,763,1401,0
99705,8,907,56,0
99707,26,973,361,0
99708,10,106,1574,0
99712,13,150,98,0
99713,13,116,746,0
99714,13,667,782,0
99716,27,724,1430,0
99717,8,13,595,0
99718,8,465,645,0
99719,8,103,1486,0
99721,13,434,552,0
99722,30,314,653,0
99724,12,1075,295,0
99725,29,750,1041,0
99728,13,413,1236,0
99732,13,627,963,0
99735,8,782,627,0
99736,8,906,793,0
99738,13,386,741,0
99739,30,288,632,0
99742,29,800,474,0
99743,11,571,1464,0
99744,6,677,628,0
99745,26,852,1337,0
99748,13,127,1064,0
99749,13,588,1470,0
99752,8,1084,536,0
99754,7,691,1180,0
99755,11,506,437,0
99756,8,1059,190,0
99757,13,149,443,0
99759,13,132,1552,0
99761,30,346,1357,0
99762,26,790,598,0
99763,8,82,316,0
99765,8,598,198,0
99766,10,732,882,0
99767,13,21,886,0
99768,29,943,81,0
99769,8,604,150,0
99770,13,919,456,0
99771,4,895,1187,0
99772,8,737,67,0
99773,13,987,595,0
99774,30,354,342,0
99775,12,109,432,0
99778,8,296,21,0
99780,27,398,503,0
99781,13,22,197,0
99782,11,910,78,0
99783,30,325,992,0
99784,30,1076,1547,0
99786,8,911,196,0
99788,13,120,715,0
99791,30,345,711,0
99792,13,153,888,0
99793,8,722,1481,0
99794,13,156,374,0
99795,8,91,260,0
99797,13,1047,1270,0
99798,29,873,189,0
99799,8,80,449,0
99800,8,615,659,0
99801,10,996,1263,0
99803,30,631,595,0
99804,10,431,1466,0
99808,13,901,99,0
99809,8,59,1386,0
99812,13,119,899,0
99814,8,979,462,0
99816,3,401,444,0
99818,13,161,1491,0
99819,8,7,185,0
99825,5,663,1310,0
99826,29,785,855,0
99827,13,511,337,0
99828,12,783,737,0
99829,13,672,880,0
99830,11,658,301,0
99831,13,625,596,0
99832,13,135,516,0
99833,13,995,982,0
99834,11,1012,918,0
99837,13,672,401,1
99838,13,705,262,0
99839,13,150,1048,0
99840,13,1112,998,0
99844,26,593,1378,0
99846,13,169,652,0
99848,8,437,1340,0
99850,8,793,1540,0
99851,11,658,28,0
99854,8,78,347,0
99855,13,685,852,0
99856,13,138,1030,0
99857,29,896,184,0
99858,13,141,1399,0
99860,29,785,786,0
99862,8,755,389,0
99864,8,269,364,0
99865,13,786,741,0
99867,13,513,324,0
99868,26,942,916,0
99869,13,152,1566,0
99870,8,806,292,0
99873,13,413,1534,0
99876,12,496,271,0
99877,29,448,91,0
99881,8,470,1411,0
99882,8,1058,744,0
99885,4,895,1556,0
99886,8,723,705,0
99887,13,157,12,0
99888,12,819,883,0
99889,8,733,1072,0
99890,13,675,525,0
99891,7,986,162,0
99893,8,66,276,0
99894,8,915,1055,0
99895,10,15,8,0
99896,8,598,1250,0
99902,8,694,1089,0
99903,13,673,1571,0
99904,11,1099,638,0
99905,13,147,1237,0
99906,13,111,743,0
99907,8,627,1144,0
99908,29,787,113,0
99910,30,576,412,0
99911,26,930,1363,0
99913,29,1035,1055,0
99914,13,113,1579,0
99916,8,604,586,0
99917,27,400,1463,0
99918,13,126,385,0
99919,8,78,914,0
99923,13,627,1372,0
99925,30,297,464,0
99926,30,426,1259,0
99927,13,1025,279,0
99928,8,473,1516,0
99931,26,973,1236,0
99932,13,1112,92,0
99934,9,870,665,0
99935,9,635,413,0
99936,29,643,911,0
99937,26,963,576,0
99938,30,486,1457,0
99943,8,889,236,0
99944,13,744,127,0
99945,29,613,923,0
99946,13,483,1100,0
99948,13,508,680,0
99949,8,806,874,0
99951,13,485,1327,0
99955,11,1044,1343,0
99956,8,598,899,0
99957,8,810,383,0
99958,27,1097,787,0
99961,30,303,342,0
99966,30,300,957,0
99969,30,803,426,0
99971,13,413,718,0
99972,26,569,1192,0
99976,8,964,159,0
99977,2,703,1079,0
99978,8,10,1420,0
99980,8,276,437,0
99983,13,608,1381,0
99984,13,1047,1175,0
99987,26,824,673,0
99988,30,631,1072,0
99989,8,58,1486,0
99990,8,83,904,0
99992,30,336,65,0
99993,13,465,1104,0
99994,13,293,197,0
99996,13,413,832,0
99997,8,49,339,0
99998,13,152,802,0
99999,13,114,319,0
100000,8,98,1087,0
100002,8,69,1450,0
100004,13,517,90,0
100005,9,575,665,0
100006,8,449,1003,0
100007,8,981,1386,1
100008,13,586,1526,0
100009,7,1102,1463,0
100010,8,1058,802,0
100011,26,748,687,0
100013,8,970,956,0
100015,11,980,331,0
100017,30,345,98,0
100018,13,422,874,0
100019,8,82,848,0
100020,10,934,299,0
100021,30,794,439,0
100023,5,1043,56,0
100024,8,672,214,0
100026,8,585,1537,0
100029,28,750,787,0
100034,30,260,1402,0
100035,10,15,1368,0
100036,8,761,1258,0
100037,8,48,873,0
100038,13,995,713,0
100041,13,26,80,0
100042,8,63,188,0
100044,30,849,787,0
100045,4,803,784,0
100048,8,1015,3,0
100051,8,740,122,0
100054,26,898,1106,0
100055,8,96,366,0
100056,13,118,1369,0
100057,8,69,1007,0
100059,8,75,1505,0
100061,13,1100,954,0
100063,26,451,79,0
100064,13,1031,1333,0
100067,13,754,195,0
100069,8,812,432,0
100072,30,1015,687,0
100074,4,803,231,0
100075,13,1007,271,0
100076,8,93,1202,0
100077,13,26,1097,0
100078,8,71,504,0
100079,8,93,445,0
100081,26,589,265,0
100082,8,1000,318,0
100083,26,979,88,0
100084,8,754,293,0
100085,30,1103,1071,0
100086,8,383,711,0
100088,8,437,1380,0
100089,13,128,404,0
100090,13,120,937,0
100093,13,125,1344,0
100094,26,306,503,0
100095,13,386,1091,0
100096,8,257,684,0
100097,13,891,987,0
100099,2,583,1014,0
100100,8,53,877,0
100103,13,136,280,0
100104,7,17,1146,0
100105,13,157,269,0
100106,13,126,963,0
100107,13,1070,1479,0
100108,2,1023,714,0
100109,9,287,1500,0
100111,8,707,893,0
100112,30,683,1547,0
100114,8,725,848,0
100117,10,968,363,0
100119,9,18,142,0
100120,8,544,249,0
100122,13,850,778,0
100123,8,622,700,0
100124,13,465,185,0
100126,29,696,1044,0
100128,29,418,285,0
100129,8,661,223,0
100131,8,623,1384,0
100132,29,785,1044,0
100134,8,567,1264,0
100137,26,998,725,0
100138,26,307,1357,0
100139,8,257,330,0
100141,4,104,1479,0
100142,8,97,1016,0
100143,9,896,528,0
100147,26,484,293,0
100148,12,466,1182,0
100151,13,26,927,0
100152,8,288,166,0
100153,13,142,609,0
100154,9,105,265,0
100155,13,751,1526,0
100159,8,285,1528,0
100160,13,454,994,0
100161,8,93,428,0
100162,29,613,960,0
100163,2,583,1097,0
100164,13,627,429,0
100165,30,933,791,0
100166,8,269,99,0
100168,12,819,1033,0
100169,13,26,1284,0
100171,8,77,1434,0
100172,4,551,807,0
100173,7,392,669,0
100176,10,280,8,0
100177,26,337,361,0
100178,26,739,732,0
100180,30,667,455,0
100181,26,610,1190,0
100182,11,1012,834,0
100184,13,465,28,0
100186,8,812,332,0
100187,11,1044,625,0
100188,8,567,1519,0
100190,8,51,324,0
100195,13,163,212,0
100196,26,484,1347,0
100197,13,151,1117,0
100198,30,858,1255,0
100199,26,1048,113,0
100200,8,1081,178,0
100207,9,19,999,0
100208,26,1031,207,0
100211,30,314,1138,0
100217,29,674,1229,0
100221,8,598,27,0
100223,13,27,188,0
100227,8,922,603,0
100228,8,45,50,0
100229,13,979,1251,0
100230,26,250,11,0
100233,13,530,1343,0
100235,8,63,1471,0
100238,29,597,63,0
100240,13,705,359,0
100241,12,109,362,0
100244,29,416,96,0
100248,13,129,283,0
100250,13,942,69,0
100251,8,85,794,0
100252,10,968,686,0
100254,8,583,161,0
100256,13,508,448,0
100257,9,705,440,0
100258,13,114,1384,0
100259,13,960,801,0
100263,8,79,1134,0
100264,13,169,443,0
100265,7,691,412,0
100266,5,955,319,0
100267,13,1112,660,0
100268,8,585,63,0
100269,13,262,564,0
100270,8,761,1550,0
100273,13,675,1089,0
100274,26,358,648,0
100275,13,470,470,0
100276,8,86,1474,0
100277,4,895,1545,0
100282,26,852,626,0
100283,8,433,1366,0
100285,8,761,999,0
100288,28,492,1014,0
100290,30,595,38,0
100291,8,247,51,0
100292,13,111,1566,0
100294,13,141,1410,0
100296,13,1059,393,0
100299,26,991,425,0
100301,30,894,1310,0
100302,13,440,1072,0
100303,30,1101,162,0
100306,10,996,389,0
100307,30,984,1290,0
100310,5,1043,83,0
100311,13,517,265,0
100312,8,804,676,0
100314,8,579,938,0
100317,12,466,567,0
100318,30,486,1215,0
100320,13,608,1339,0
100324,8,70,1397,0
100325,9,989,36,0
100326,13,770,734,0
100328,8,759,1397,0
100329,13,406,1419,0
100330,8,755,361,0
100332,8,911,906,0
100333,8,694,1315,0
100334,29,674,81,0
100335,26,484,99,0
100336,8,465,1555,0
100337,13,152,262,0
100338,13,20,1480,0
100341,28,650,1547,0
100342,26,963,823,0
100343,8,808,402,0
100344,4,860,1071,0
100348,30,324,1576,0
100351,13,136,372,0
100352,8,53,963,0
100353,30,933,245,0
100355,12,492,1285,0
100357,8,432,33,0
100359,8,700,333,0
100360,4,860,42,0
100362,13,440,231,0
100363,26,926,1290,0
100364,8,1086,1016,0
100365,26,435,1210,0
100367,8,911,264,0
100368,5,955,1555,0
100369,26,1072,732,0
100370,8,737,1453,0
100373,11,759,929,0
100374,11,669,1058,0
100375,13,139,874,0
100376,8,567,64,0
100377,8,490,1533,0
100379,13,714,98,0
100380,5,431,319,0
100383,13,891,633,0
100384,8,737,1432,0
100385,8,509,997,0
100386,13,815,787,0
100387,13,131,1334,0
100389,13,510,737,1
100390,8,424,835,0
100391,30,479,450,0
100392,4,895,416,0
100393,8,65,594,0
100394,8,879,402,0
100395,8,481,1397,0
100396,29,943,1044,0
100400,8,76,628,0
100401,26,339,178,0
100403,13,112,635,0
100405,10,968,1466,0
100406,5,689,205,0
100407,26,947,269,0
100408,30,1101,733,0
100410,26,309,477,0
100411,13,588,579,0
100412,13,601,1304,0
100414,8,1070,956,0
100415,8,979,943,0
100416,13,1083,1169,0
100417,8,725,307,0
100418,12,779,569,0
100419,26,790,141,0
100420,8,598,1122,0
100421,26,1082,834,0
100422,13,406,1105,0
100423,29,619,498,0
100425,13,277,577,0
100426,13,408,74,0
100428,8,102,962,0
100429,29,1040,911,0
100430,13,468,445,0
100431,9,520,250,0
100432,13,510,351,0
100433,8,722,752,0
100435,13,467,691,0
100436,12,1075,567,0
100439,26,379,795,0
100440,30,288,1408,0
100441,8,727,622,0
100442,8,283,350,0
100443,26,365,1544,0
100446,8,772,809,0
100447,8,807,874,0
100448,13,118,1187,0
100449,13,156,885,0
100453,13,454,849,0
100454,13,128,737,0
100456,30,798,1299,0
100460,29,868,285,0
100461,5,955,160,0
100463,8,86,450,0
100464,30,994,1481,0
100466,11,910,408,0
100467,26,754,1568,0
100468,8,585,218,0
100470,13,21,101,0
100473,8,762,58,0
100474,9,989,749,0
100476,30,889,72,0
100478,13,865,1348,0
100480,8,69,1514,0
100482,8,247,1347,0
100483,30,814,859,0
100484,13,734,1375,0
100486,1,312,930,0
100488,13,161,843,0
100489,8,72,276,0
100490,5,689,1239,0
100493,13,253,133,0
100494,13,714,760,0
100496,11,658,1144,0
100497,30,691,1140,0
100500,8,694,1323,0
100501,30,425,1274,0
100504,8,494,479,0
100505,13,617,801,0
100507,30,364,91,0
100508,29,418,677,0
100511,29,418,117,0
100512,5,431,389,0
100513,13,770,305,1
100514,26,1072,1070,0
100516,9,788,894,0
100517,13,20,524,0
100518,29,873,136,0
100521,7,392,355,0
100524,8,747,637,0
100528,8,85,1460,0
100530,13,151,1464,0
100531,8,50,113,0
100534,28,871,401,0
100535,8,71,1022,0
100538,13,130,776,0
100539,13,454,111,0
100542,13,726,173,0
100544,30,639,615,0
100545,30,1083,400,0
100546,13,1033,949,0
100548,5,1105,31,0
100549,13,472,1372,0
100550,13,786,781,0
100552,12,496,416,0
100554,13,27,617,0
100555,13,517,445,0
100557,26,519,419,0
100558,7,392,1536,0
100560,13,1047,1215,0
100561,30,363,1535,0
100563,8,78,655,0
100564,13,473,1383,0
100566,13,134,1214,0
100568,8,804,976,0
100570,9,287,108,0
100571,30,414,492,0
100572,13,888,1537,0
100573,27,402,464,0
100576,26,854,98,0
100577,8,80,467,0
100578,13,796,959,1
100580,13,293,1471,0
100581,29,873,7,0
100582,13,940,506,0
100583,13,667,408,0
100584,30,1015,442,0
100585,9,520,999,1
100586,13,1047,167,0
100590,13,627,1552,0
100591,7,687,179,0
100592,30,638,531,0
100593,8,449,1117,0
100594,13,161,1212,0
100595,11,1099,331,0
100599,13,773,1159,0
100600,13,726,28,0
100601,13,135,395,0
100604,11,971,745,0
100605,13,127,995,0
100606,13,942,891,0
100610,13,112,867,0
100611,13,891,993,0
100613,8,292,325,0
100615,29,621,1007,0
100616,10,457,844,0
100617,13,771,1292,0
100618,13,1056,101,0
100619,8,970,12,0
100621,8,762,1412,0
100622,29,896,573,0
100624,13,692,529,0
100625,13,606,617,0
100626,8,711,1111,0
100628,2,1047,233,0
100632,8,76,764,0
100635,10,996,724,0
100637,26,629,152,0
100638,13,919,369,0
100640,10,689,1285,0
100641,29,985,1429,0
100643,9,788,262,0
100645,30,909,204,0
100648,8,85,1546,0
100650,8,656,1347,0
100652,30,1074,1241,0
100653,13,485,148,0
100655,26,381,153,0
100656,8,293,696,0
100657,26,464,212,0
100659,30,346,754,0
100660,26,369,687,0
100661,28,674,1463,0
100662,8,1085,214,0
100664,8,711,1210,0
100666,12,819,737,0
100667,13,420,743,0
100669,8,1085,883,0
100670,8,1070,1182,0
100671,13,136,686,0
100672,12,705,772,0
100673,8,711,898,0
100675,8,66,638,0
100677,8,14,125,0
100681,8,60,1474,0
100684,13,480,1532,0
100686,8,430,357,0
100693,13,515,1346,0
100694,4,407,1071,0
100695,9,705,192,0
100696,8,1085,813,0
100700,26,319,436,0
100701,29,613,1140,0
100702,13,1021,776,0
100705,12,526,634,0
100707,9,575,155,0
100709,13,608,1053,0
100712,30,638,1167,0
100713,5,455,767,0
100714,26,473,1164,0
100715,29,3,498,0
100717,10,431,658,0
100719,13,504,947,0
100720,13,472,235,0
100722,26,478,975,0
100724,13,601,337,0
100725,8,737,453,0
100726,8,51,437,0
100731,30,1043,984,0
100733,13,126,244,0
100736,7,392,5,0
100737,29,1046,1198,0
100738,13,987,1188,0
100740,13,131,427,0
100742,8,622,934,0
100744,7,1050,412,0
100745,10,15,882,0
100748,13,603,866,0
100749,9,788,1089,0
100750,11,571,691,0
100752,8,1070,1218,0
100755,30,341,1467,0
100757,9,788,602,0
100758,13,465,256,0
100760,13,850,1500,0
100762,13,940,745,0
100763,13,130,689,0
100766,30,1043,1405,0
100767,30,691,419,0
100768,8,92,1028,0
100772,8,92,243,0
100773,26,694,269,0
100775,8,101,888,0
100777,8,579,56,0
100778,13,467,1123,0
100779,29,597,825,0
100781,8,707,1384,0
100782,8,755,58,0
100786,30,994,1357,0
100787,8,75,1016,0
100788,8,57,1087,0
100789,26,306,1140,0
100792,30,920,1415,0
100794,27,671,195,0
100795,8,658,63,0
100798,13,114,248,0
100800,26,429,964,0
100801,13,1027,814,0
100802,8,627,933,0
100806,26,328,519,0
100809,26,337,1402,0
100810,13,156,712,0
100813,13,770,1184,0
100816,30,346,1291,0
100819,13,128,1062,0
100822,13,23,995,0
100823,30,303,388,0
100824,11,913,1157,0
100825,13,1112,1015,0
100826,13,726,933,0
100827,8,807,1481,0
100828,13,625,1046,0
100829,12,492,873,0
100832,10,431,515,0
100833,8,846,844,0
100834,13,470,1086,0
100835,13,881,962,0
100838,13,121,1200,0
100839,26,1006,207,1
100840,8,59,910,0
100841,26,262,449,0
100843,26,299,1363,0
100844,12,779,49,0
100845,13,485,746,0
100847,30,345,235,0
100850,8,707,500,0
100851,29,674,1329,0
100852,8,12,658,0
100853,30,994,1288,0
100854,13,578,490,1
100859,8,585,956,0
100860,8,537,343,0
100862,8,537,529,0
100863,8,100,716,0
100864,8,581,480,0
100866,30,857,550,0
100867,8,11,40,0
100868,13,891,161,0
100870,13,960,171,0
100873,13,27,13,0
100875,9,607,608,0
100877,8,90,1580,0
100879,13,744,190,0
100880,13,920,546,0
100881,8,682,964,0
100883,13,681,438,0
100885,26,1033,910,0
100887,13,113,140,0
100888,10,824,828,0
100890,28,1062,1378,0
100898,8,989,709,0
100899,13,144,295,0
100900,30,563,1564,0
100901,13,1108,1208,0
100902,30,1043,1248,0
100903,11,571,1067,0
100904,11,980,1558,0
100905,30,626,1347,0
100907,5,663,375,0
100908,13,865,128,0
100910,13,1114,395,0
100912,8,627,745,0
100913,9,607,235,0
100914,10,824,1334,0
100915,8,737,184,0
100916,11,759,1469,0
100919,8,13,525,0
100920,11,658,453,0
100923,13,128,154,0
100924,5,455,566,0
100927,8,672,40,0
100928,30,351,88,0
100929,30,554,1401,0
100930,13,1031,1250,0
100931,8,501,300,0
100932,13,164,620,0
100933,26,564,1405,0
100934,13,168,205,0
100936,10,968,299,0
100937,9,870,1339,0
100939,26,667,679,0
100942,13,172,89,0
100943,29,265,1167,0
100944,29,458,240,0
100946,13,1083,1011,0
100948,13,1100,447,0
100950,8,98,150,0
100953,13,115,1470,0
100954,13,152,305,0
100956,9,691,661,0
100957,7,691,1512,0
100959,8,1033,460,0
100963,12,466,1084,0
100967,8,661,481,0
100968,8,1073,1274,0
100969,29,621,1276,0
100971,8,94,1558,0
100972,8,501,682,0
100975,30,857,1288,0
100976,29,715,474,0
100979,12,819,1555,0
100980,8,45,788,0
100982,8,1045,835,0
100983,13,1055,1502,0
100984,13,148,331,0
100988,8,1000,1186,0
100991,8,942,1432,0
100993,8,585,652,0
100995,5,455,1311,0
100996,26,453,1298,0
100997,9,105,665,0
100999,8,103,176,0
101002,2,583,304,0
101004,13,744,112,0
101005,13,472,1233,0
101006,13,113,640,0
101008,11,971,1460,0
101009,30,659,953,0
101011,10,732,1494,0
101012,8,292,13,0
101015,8,424,820,0
101016,8,470,103,0
101017,13,723,1347,0
101018,30,541,871,0
101020,8,762,1527,0
101022,8,722,935,0
101023,13,116,828,0
101024,29,800,91,0
101025,26,735,357,0
101026,29,418,131,0
101027,26,813,1309,0
101032,30,355,1497,0
101033,8,740,411,0
101035,8,424,189,0
101037,13,144,706,0
101038,29,418,825,0
101039,8,989,529,0
101043,13,172,1352,0
101044,10,15,839,0
101045,29,243,334,0
101046,13,161,1568,0
101047,26,491,916,0
101048,13,1025,1395,0
101050,10,934,1415,0
101052,26,368,207,0
101053,30,708,1290,0
101056,8,537,621,0
101057,26,797,393,0
101059,11,1044,13,0
101061,8,430,1579,0
101062,13,147,1390,0
101063,8,1059,999,0
101064,26,340,417,0
101068,7,986,684,0
101070,8,622,270,0
101071,8,69,1356,0
101074,13,586,726,0
101076,13,606,592,0
101077,8,68,761,0
101079,9,535,1333,0
101080,13,942,801,0
101081,11,1044,1415,0
101082,26,790,90,0
101083,13,625,424,0
101085,8,11,1018,0
101087,13,542,1398,0
101089,26,514,802,0
101090,9,287,665,0
101091,9,578,45,0
101092,13,406,880,0
101093,8,283,1531,0
101094,10,1043,712,0
101095,26,1057,1061,0
101096,13,744,1063,0
101098,26,859,611,0
101101,30,554,639,0
101102,11,1044,1134,0
101103,11,910,709,0
101105,5,455,1120,0
101106,29,643,1,0
101107,9,691,1471,0
101108,7,687,1049,0
101109,12,470,603,0
101110,30,428,365,0
101111,8,902,484,0
101112,8,83,1427,0
101113,26,309,231,0
101114,8,700,613,0
101116,10,689,761,0
101121,8,964,865,0
101123,10,968,1550,0
101124,13,865,1432,0
101125,26,1057,932,0
101126,13,27,515,0
101128,8,95,432,0
101129,13,627,167,0
101130,13,24,1210,0
101131,7,17,1477,0
101133,13,1047,1351,0
101134,30,468,1487,0
101136,8,806,179,0
101137,9,870,1384,0
101138,2,628,619,0
101139,8,579,1284,0
101140,8,747,369,0
101141,13,586,1155,0
101146,13,406,1210,0
101149,29,787,181,0
101150,13,125,1091,0
101151,8,889,1292,0
101152,13,773,1072,0
101156,8,74,1529,0
101158,10,431,1441,0
101159,8,11,421,0
101164,13,508,1033,0
101165,8,48,1307,0
101166,8,1017,1292,0
101167,13,25,1524,0
101168,10,457,839,0
101172,9,989,1169,0
101173,13,796,525,0
101175,13,132,444,0
101176,13,454,1410,0
101177,13,440,1302,0
101178,13,169,608,0
101179,13,114,1191,0
101180,30,426,245,0
101181,26,358,294,0
101183,8,624,1159,0
101184,13,1059,1530,0
101187,4,459,294,0
101188,8,598,939,0
101189,11,658,700,0
101190,12,496,831,0
101193,2,703,183,0
101194,30,980,946,0
101196,9,18,822,0
101197,13,1083,993,0
101198,13,516,407,0
101199,8,622,1484,0
101200,8,62,1158,0
101201,26,1093,171,0
101202,12,1063,1124,0
101205,13,21,408,0
101206,8,257,1520,0
101207,13,113,617,0
101208,30,439,1259,0
101210,30,314,865,0
101212,8,658,107,0
101213,30,747,38,0
101214,8,481,729,0
101216,8,806,145,0
101217,7,17,607,0
101220,8,970,1146,0
101222,9,575,1037,0
101223,8,604,1528,0
101224,8,682,595,0
101225,13,723,170,0
101226,13,949,452,0
101229,8,69,1197,0
101231,26,908,163,0
101233,30,5,698,0
101234,8,1048,573,0
101236,13,734,167,0
101240,8,761,146,0
101241,8,559,501,0
101243,8,50,1331,0
101245,29,674,1339,0
101247,8,90,1144,0
101249,8,806,1176,0
101250,8,84,1454,0
101251,7,1050,822,0
101252,8,470,125,0
101253,8,744,775,0
101254,8,269,934,0
101256,8,804,1349,0
101258,9,575,1239,0
101260,29,621,1339,0
101263,10,996,1028,0
101266,8,73,567,0
101268,8,288,1012,0
101269,9,896,1339,0
101270,8,846,294,0
101273,8,682,613,0
101277,13,1065,520,0
101278,8,1045,1562,0
101279,13,508,1393,0
101280,8,473,317,0
101281,30,858,895,0
101282,8,762,999,0
101283,13,121,763,0
101284,8,97,1026,0
101285,8,52,41,0
101286,8,911,1269,0
101288,13,850,639,0
101290,13,126,788,0
101291,5,663,1122,0
101292,8,52,1512,0
101293,13,125,1251,0
101298,8,45,1180,0
101300,10,15,1494,0
101301,26,475,599,0
101303,30,380,1140,0
101304,30,276,1291,0
101309,29,868,207,0
101311,13,1027,1534,0
101312,8,709,1482,0
101313,13,149,735,0
101314,13,113,691,0
101315,9,691,327,0
101316,13,144,80,0
101318,12,819,49,0
101319,13,773,1079,0
101321,7,1102,1052,0
101322,9,105,384,0
101325,8,919,260,0
101327,30,626,283,0
101328,9,989,814,0
101331,8,78,4,0
101332,28,702,1337,0
101334,13,406,1368,0
101335,13,1029,316,0
101336,8,1017,1527,0
101338,8,793,1348,0
101342,8,737,935,0
101345,26,1082,464,0
101346,13,511,718,0
101347,29,643,923,0
101348,10,15,464,0
101350,30,863,958,0
101351,13,786,163,0
101352,8,49,968,0
101353,30,672,576,0
101354,12,819,567,0
101355,9,691,1241,0
101356,13,530,860,0
101358,29,1081,1445,0
101360,8,62,188,0
101361,13,979,724,0
101363,8,916,754,0
101364,30,997,524,0
101366,13,726,1216,0
101368,8,14,3,0
101372,8,509,1320,0
101374,30,626,711,0
101376,12,1075,737,0
101377,26,647,1426,0
101378,5,279,585,0
101379,27,726,787,0
101380,13,617,949,0
101381,8,964,88,0
101383,8,762,1144,0
101384,13,603,1167,0
101385,13,770,1498,0
101386,8,674,1433,0
101387,26,748,869,0
101388,10,968,987,0
101389,8,95,1154,0
101391,30,1074,1029,0
101393,13,1027,1118,0
101394,8,883,1550,0
101402,13,121,825,0
101403,13,1025,111,0
101404,9,105,902,0
101407,26,330,98,0
101408,8,1073,1317,0
101412,8,865,460,0
101413,8,87,67,0
101416,8,1084,898,0
101417,13,386,609,0
101418,13,890,1311,0
101419,13,892,989,0
101421,8,47,1199,0
101424,13,166,905,0
101425,29,3,189,0
101426,8,604,211,0
101428,13,480,680,0
101431,7,392,418,0
101432,10,662,392,0
101437,13,1070,72,0
101438,8,1002,135,0
101442,13,150,373,0
101444,13,155,359,0
101446,29,674,1242,0
101447,5,1105,1121,0
101448,26,912,1203,0
101450,29,750,525,0
101451,13,171,939,0
101452,8,84,1473,0
101455,5,279,56,0
101456,12,470,833,0
101458,13,142,1121,0
101464,29,416,26,0
101465,13,23,865,0
101468,13,268,1387,0
101469,12,705,1026,0
101476,11,1099,80,0
101478,13,159,309,0
101480,29,785,1055,0
101482,26,1006,1387,0
101483,26,610,1070,0
101484,8,919,1119,0
101487,13,844,1192,0
101488,8,583,254,0
101490,13,422,1463,0
101491,8,102,1100,0
101498,12,108,1257,0
101500,13,672,1455,0
101501,13,166,1314,0
101503,8,47,1534,0
101504,12,705,676,0
101505,7,687,479,0
101506,13,556,1,0
101508,12,107,519,0
101509,29,243,368,0
101511,8,585,1545,0
101513,13,277,167,0
101514,11,759,736,0
101515,9,705,677,0
101517,26,288,712,0
101518,13,1100,1004,0
101519,13,408,732,0
101520,26,464,712,0
101521,13,249,696,0
101523,13,121,947,0
101525,8,86,1408,0
101527,13,919,1050,0
101529,8,93,295,0
101530,8,48,1070,0
101531,8,424,957,0
101538,8,1085,181,0
101539,8,583,1366,0
101540,13,172,1341,0
101541,29,416,1432,0
101542,8,65,1568,0
101544,8,916,1285,0
101545,13,1027,858,0
101546,8,97,274,0
101547,13,171,469,0
101548,13,268,647,0
101550,26,323,1125,0
101551,8,804,736,0
101552,30,362,895,0
101553,30,307,1436,0
101555,30,320,825,0
101557,8,916,32,0
101563,4,551,297,0
101564,8,983,42,0
101566,29,416,590,0
101568,13,120,1292,0
101569,13,714,140,0
101570,30,754,368,0
101571,8,101,662,0
101573,26,468,328,0
101578,13,137,1404,0
101579,13,892,8,0
101582,13,504,819,0
101584,26,870,419,0
101585,7,1102,791,0
